2023-07-06 09:13:42,098 DEBUG      A function send_msg was called with parameters (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52228), raddr=('127.0.0.1', 7777)>, {'action': 'get_users', 'time': 1688624022.0977588, 'account)name': 'test_0'}), {} from the function user_list_request
2023-07-06 09:13:42,210 DEBUG      A function get_msg was called with parameters (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52228), raddr=('127.0.0.1', 7777)>,), {} from the function user_list_request
2023-07-06 09:13:42,211 ERROR      Ошибка запроса списка известных пользователей.
2023-07-06 09:13:42,211 DEBUG      Запрос контакт листа для пользователся test_0
2023-07-06 09:13:42,211 DEBUG      Сформирован запрос {'action': 'get_contacts', 'time': 1688624022.2115102, 'user': 'test_0'}
2023-07-06 09:13:42,212 DEBUG      A function send_msg was called with parameters (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52228), raddr=('127.0.0.1', 7777)>, {'action': 'get_contacts', 'time': 1688624022.2115102, 'user': 'test_0'}), {} from the function contacts_list_request
2023-07-06 09:13:42,544 ERROR      Ошибка запроса списка контактов.
2023-07-06 09:13:42,550 DEBUG      Запущены процессы
2023-07-06 09:13:43,214 ERROR      Ошибка запроса списка контактов.
2023-07-06 09:13:43,224 DEBUG      Запущены процессы
2023-07-06 09:13:43,557 CRITICAL   Потеряно соединение с сервером.
2023-07-06 09:14:47,422 DEBUG      A function send_msg was called with parameters (<socket.socket fd=4, family=AddressFamily.AF_INET, type=SocketKind.SOCK_STREAM, proto=0, laddr=('127.0.0.1', 52228), raddr=('127.0.0.1', 7777)>, {'action': 'exit', 'time': 1688624087.420562, 'account_name': 'test_0'}), {} from the function run
2023-07-06 09:14:47,425 INFO       Завершение работы по команде пользователя.
